#Name 	 q_Estimate 	 Err_down 	 Err_up
 rs1125 	 7.163476 	 0.130780 	 0.163476 
 rf0520 	 7.228866 	 0.065390 	 0.098085 
 rs1135 	 7.130780 	 0.098085 	 0.130780 
 rs1137 	 7.228866 	 0.163476 	 0.228866 
 rf0294 	 7.425036 	 0.261561 	 0.294256 
 rs1359 	 7.523122 	 0.163476 	 0.163476 
 rf0543 	 7.359646 	 0.098085 	 0.130780 
 rs1406 	 7.000000 	 0.000000 	 0.294256 
 rs1154 	 7.228866 	 0.163476 	 0.130780 
 rf0016 	 7.555817 	 0.261561 	 0.228866 
 rf0516 	 7.719292 	 0.163476 	 0.261561 
 rs1164 	 7.457732 	 0.065390 	 0.098085 
 rs1170 	 7.130780 	 0.098085 	 0.196171 
 rs1171 	 7.228866 	 0.163476 	 0.196171 
 rs1172 	 7.457732 	 0.098085 	 0.196171 
 rf0068 	 7.196171 	 0.065390 	 0.130780 
 rs1177 	 7.490427 	 0.163476 	 0.294256 
 rs1179 	 7.261561 	 0.130780 	 0.065390 
 rs1182 	 7.163476 	 0.130780 	 0.163476 
 rs1184 	 7.359646 	 0.130780 	 0.196171 
 rs1388 	 7.130780 	 0.065390 	 0.098085 
 rs1190 	 7.719292 	 0.228866 	 0.392341 
 rs1197 	 7.621207 	 0.294256 	 0.359646 
 rs1198 	 7.817378 	 0.392341 	 0.294256 
 rs1200 	 7.359646 	 0.098085 	 0.130780 
 rs1362 	 7.261561 	 0.130780 	 0.163476 
 rf0070 	 7.653902 	 0.163476 	 0.228866 
 rs1205 	 8.242414 	 0.392341 	 0.359646 
 rs1207 	 8.602060 	 0.457732 	 0.000000 
 rs1208 	 7.163476 	 0.065390 	 0.130780 
 rs1209 	 7.392341 	 0.130780 	 0.130780 
 rs1212 	 7.196171 	 0.130780 	 0.359646 
 rs1213 	 7.228866 	 0.163476 	 0.228866 
 rs1214 	 7.000000 	 0.000000 	 0.294256 
 rf0011 	 7.196171 	 0.130780 	 0.163476 
 rs1220 	 7.555817 	 0.359646 	 0.294256 
 rs1222 	 7.163476 	 0.098085 	 0.196171 
 rf0555 	 7.588512 	 0.098085 	 0.228866 
 rf0036 	 7.359646 	 0.065390 	 0.130780 
 rs1226 	 7.000000 	 0.000000 	 0.294256 
 rs1370 	 7.228866 	 0.098085 	 0.098085 
 rf0117 	 7.130780 	 0.098085 	 0.130780 
 rf0121 	 7.784683 	 0.261561 	 0.163476 
 rf0621 	 7.653902 	 0.163476 	 0.196171 
 rs1389 	 7.490427 	 0.130780 	 0.163476 
 rf0579 	 7.392341 	 0.065390 	 0.130780 
 rs1403 	 7.294256 	 0.163476 	 0.294256 
 rs1404 	 7.000000 	 0.000000 	 0.392341 
 rs1283 	 7.359646 	 0.130780 	 0.163476 
 rs1296 	 7.588512 	 0.065390 	 0.130780 
 rf0134 	 7.196171 	 0.130780 	 0.163476 
 rs1091 	 7.621207 	 0.261561 	 0.228866 
 rf0246 	 8.013548 	 0.163476 	 0.228866 
 rf0127 	 7.457732 	 0.196171 	 0.163476 
 rf0317 	 7.196171 	 0.098085 	 0.130780 
 rf0073 	 7.719292 	 0.163476 	 0.294256 
 rf0577 	 7.294256 	 0.130780 	 0.130780 
 rf0533 	 7.261561 	 0.130780 	 0.457732 
 rf0028 	 7.130780 	 0.098085 	 0.130780 
 rf0029 	 7.359646 	 0.163476 	 0.294256 
 rf0030 	 7.196171 	 0.130780 	 0.163476 
 rf0031 	 7.719292 	 0.326951 	 0.425036 
 rf0032 	 7.130780 	 0.130780 	 0.228866 
 rf0033 	 7.261561 	 0.098085 	 0.130780 
 rf0536 	 7.359646 	 0.098085 	 0.555817 
 rf0034 	 7.359646 	 0.098085 	 0.065390 
 rf0539 	 7.261561 	 0.098085 	 0.098085 
 rf0574 	 7.425036 	 0.098085 	 0.163476 
 rs1254 	 7.817378 	 0.326951 	 0.326951 
 rs1092 	 7.588512 	 0.294256 	 0.261561 
 rs1098 	 7.326951 	 0.163476 	 0.228866 
 rs1100 	 7.326951 	 0.163476 	 0.196171 
 rs1104 	 7.000000 	 0.000000 	 0.228866 
 rf0158 	 7.261561 	 0.196171 	 0.196171 
 rs1124 	 7.163476 	 0.130780 	 0.130780 
 rs1147 	 7.196171 	 0.098085 	 0.130780 
 rs1079 	 8.013548 	 0.326951 	 0.359646 
 rs1195 	 7.098085 	 0.098085 	 0.457732 
 rf0071 	 7.686597 	 0.490427 	 0.850073 
 rf0119 	 7.163476 	 0.065390 	 0.163476 
 rf0123 	 7.326951 	 0.130780 	 0.163476 
 rs1294 	 7.490427 	 0.261561 	 0.294256 
 rs1292 	 7.130780 	 0.130780 	 0.228866 
 rs1290 	 7.588512 	 0.130780 	 0.490427 
 rs1289 	 7.326951 	 0.130780 	 0.130780 
 rs1286 	 7.719292 	 0.653902 	 0.228866 
 rf0620 	 7.294256 	 0.098085 	 0.098085 
 rs1284 	 7.653902 	 0.130780 	 0.196171 
 rf0074 	 7.392341 	 0.261561 	 0.163476 
 rs1408 	 7.098085 	 0.098085 	 0.163476 
 rs1043 	 7.000000 	 0.000000 	 0.294256 
 rf0545 	 7.000000 	 0.000000 	 0.523122 
 rs1053 	 8.438585 	 0.653902 	 0.163476 
 rs1048 	 8.046243 	 0.359646 	 0.392341 
 rf0623 	 7.196171 	 0.065390 	 0.098085 
 rs1046 	 7.653902 	 0.196171 	 0.523122 
 rs1045 	 7.032695 	 0.032695 	 0.228866 
 rs1021 	 7.196171 	 0.098085 	 0.196171 
 rs1014 	 7.621207 	 0.098085 	 0.980853 
 rf0616 	 7.196171 	 0.098085 	 0.163476 
 rs1011 	 7.196171 	 0.098085 	 0.163476 
 rf0582 	 7.196171 	 0.098085 	 0.130780 
 rf0164 	 7.686597 	 0.261561 	 0.359646 
 rf0249 	 8.602060 	 0.751987 	 0.000000 
 rf0250 	 7.915463 	 0.228866 	 0.326951 
 rf0326 	 7.326951 	 0.098085 	 0.130780 
 rf0684 	 7.784683 	 0.294256 	 0.294256 
 rf0340 	 7.261561 	 0.098085 	 0.163476 
 rf0612 	 7.523122 	 0.130780 	 0.294256 
 rf0221 	 7.817378 	 0.294256 	 0.392341 
 rf0283 	 7.948158 	 0.359646 	 0.490427 
 rf0229 	 7.196171 	 0.130780 	 0.196171 
 rf0241 	 8.013548 	 0.098085 	 0.163476 
 rf0263 	 7.326951 	 0.163476 	 0.261561 
 rf0264 	 7.261561 	 0.163476 	 0.196171 
 rf0295 	 7.326951 	 0.196171 	 0.163476 
 rf0315 	 7.294256 	 0.196171 	 0.130780 
 rf0316 	 7.000000 	 0.000000 	 0.294256 
 rs1304 	 7.621207 	 0.130780 	 0.130780 
 rf0303 	 7.130780 	 0.098085 	 0.163476 
 rs1301 	 7.392341 	 0.261561 	 0.196171 
 rs1282 	 7.392341 	 0.196171 	 0.163476 
 rs1299 	 7.359646 	 0.065390 	 0.130780 
 rf0314 	 7.359646 	 0.130780 	 0.228866 
 rf0318 	 7.000000 	 0.000000 	 1.602060 
 rf0267 	 7.098085 	 0.065390 	 0.163476 
 rf0166 	 7.751987 	 0.392341 	 0.196171 
 rf0319 	 8.602060 	 0.294256 	 0.000000 
 rs1258 	 7.163476 	 0.130780 	 0.163476 
 rs1281 	 7.392341 	 0.065390 	 0.163476 
 rf0333 	 8.242414 	 0.098085 	 0.261561 
 rf0223 	 7.653902 	 0.261561 	 0.261561 
 rf0259 	 7.163476 	 0.130780 	 0.196171 
 rf0227 	 7.130780 	 0.098085 	 0.294256 
 rf0338 	 7.000000 	 0.000000 	 0.294256 
 rf0279 	 7.294256 	 0.130780 	 0.196171 
 rf0234 	 7.228866 	 0.163476 	 0.228866 
 rf0580 	 7.228866 	 0.065390 	 0.130780 
 rf0157 	 7.621207 	 0.098085 	 0.163476 
 rf0167 	 7.751987 	 0.228866 	 0.294256 
 rf0237 	 7.948158 	 0.621207 	 0.653902 
 rf0586 	 7.000000 	 0.000000 	 0.457732 
 rf0284 	 7.457732 	 0.098085 	 0.686597 
 rf0236 	 7.163476 	 0.065390 	 0.098085 
 rf0169 	 7.228866 	 0.098085 	 0.130780 
 rf0171 	 8.275109 	 0.425036 	 0.326951 
 rf0173 	 8.340499 	 0.359646 	 0.261561 
 rf0238 	 7.065390 	 0.065390 	 0.098085 
 rf0638 	 7.098085 	 0.098085 	 0.130780 
 rf0175 	 7.130780 	 0.098085 	 0.261561 
 rf0587 	 7.261561 	 0.098085 	 0.130780 
 rf0328 	 7.228866 	 0.163476 	 0.196171 
 rf0176 	 7.326951 	 0.163476 	 0.163476 
 rf0291 	 7.032695 	 0.032695 	 0.130780 
 rf0177 	 7.163476 	 0.130780 	 0.261561 
 rf0292 	 7.294256 	 0.196171 	 0.228866 
 rf0179 	 7.261561 	 0.098085 	 0.163476 
 rf0242 	 8.602060 	 0.523122 	 0.000000 
 rf0181 	 7.425036 	 0.163476 	 0.261561 
 rs1307 	 7.850073 	 0.294256 	 0.228866 
 rs1280 	 7.000000 	 0.000000 	 0.163476 
 rf0335 	 7.228866 	 0.065390 	 0.130780 
 rf0297 	 7.457732 	 0.196171 	 0.196171 
 rf0596 	 7.130780 	 0.065390 	 0.130780 
 rf0240 	 7.751987 	 0.098085 	 0.130780 
 rf0251 	 7.196171 	 0.130780 	 0.163476 
 rf0190 	 7.000000 	 0.000000 	 0.326951 
 rf0268 	 7.130780 	 0.098085 	 0.130780 
 rf0332 	 7.555817 	 0.130780 	 0.196171 
 rf0192 	 7.163476 	 0.065390 	 0.130780 
 rf0193 	 7.359646 	 0.228866 	 0.261561 
 rf0195 	 7.196171 	 0.163476 	 0.163476 
 rf0197 	 7.000000 	 0.000000 	 0.294256 
 rf0201 	 7.000000 	 0.000000 	 0.098085 
 rf0205 	 7.621207 	 0.261561 	 0.326951 
 rf0622 	 7.359646 	 0.130780 	 0.130780 
 rf0239 	 7.850073 	 0.294256 	 0.261561 
 rf0206 	 7.294256 	 0.196171 	 0.228866 
 rf0339 	 7.000000 	 0.000000 	 0.523122 
 rf0210 	 7.196171 	 0.130780 	 0.163476 
 rf0631 	 7.588512 	 0.098085 	 0.196171 
 rf0342 	 7.000000 	 0.000000 	 0.326951 
 rf0634 	 7.000000 	 0.000000 	 0.490427 
 rf0265 	 7.490427 	 0.130780 	 0.196171 
 rf0343 	 7.000000 	 0.000000 	 0.294256 
 rf0331 	 7.359646 	 0.196171 	 0.196171 
 rf0217 	 7.359646 	 0.163476 	 0.196171 
 rf0244 	 7.523122 	 0.425036 	 0.686597 
 rf0180 	 7.196171 	 0.130780 	 0.294256 
 rf0226 	 7.000000 	 0.000000 	 0.523122 
 rf0280 	 7.425036 	 0.098085 	 0.130780 
 rf0300 	 7.261561 	 0.163476 	 0.359646 
 rf0306 	 7.294256 	 0.130780 	 0.130780 
 rf0286 	 7.653902 	 0.294256 	 0.261561 
 rf0271 	 7.457732 	 0.228866 	 0.228866 
 rf0262 	 7.163476 	 0.065390 	 0.098085 
 rf0272 	 7.523122 	 0.130780 	 0.196171 
 rf0277 	 7.457732 	 0.228866 	 0.228866 
 rf0235 	 7.196171 	 0.098085 	 0.130780 
 rf0003 	 7.457732 	 0.228866 	 0.163476 
 rf0258 	 8.569365 	 0.523122 	 0.032695 
 rf0002 	 7.817378 	 0.294256 	 0.294256 
 rf0312 	 7.000000 	 0.000000 	 0.098085 
 rf0515 	 7.294256 	 0.196171 	 0.196171 
 rf0298 	 7.098085 	 0.098085 	 0.130780 
 rf0313 	 8.013548 	 0.228866 	 0.294256 
 rf0642 	 7.653902 	 0.098085 	 0.163476 
 rf0299 	 7.196171 	 0.098085 	 0.163476 
 rf0643 	 7.817378 	 0.098085 	 0.098085 
 rf0649 	 7.359646 	 0.130780 	 0.196171 
 rf0646 	 7.065390 	 0.065390 	 0.130780 
 rf0001 	 7.261561 	 0.098085 	 0.098085 
 rf0650 	 7.817378 	 0.130780 	 0.261561 
 rf0654 	 7.228866 	 0.130780 	 0.163476 
 rs1276 	 7.490427 	 0.196171 	 0.457732 
 rs1300 	 7.621207 	 0.294256 	 0.326951 
 rf0256 	 7.261561 	 0.163476 	 0.196171 
 rf0309 	 8.602060 	 0.425036 	 0.000000 
 rf0653 	 7.032695 	 0.032695 	 0.163476 
 rf0305 	 7.130780 	 0.098085 	 0.163476 
 rf0655 	 7.261561 	 0.098085 	 0.098085 
 rf0308 	 7.163476 	 0.098085 	 0.228866 
 rf0311 	 7.228866 	 0.163476 	 0.228866 
 rf0266 	 7.882768 	 0.261561 	 0.098085 
 rf0627 	 7.228866 	 0.065390 	 0.130780 
 rf0247 	 7.425036 	 0.163476 	 0.621207 
 rf0248 	 8.144329 	 0.425036 	 0.457732 
 rf0585 	 7.359646 	 0.130780 	 0.130780 
 rf0663 	 7.523122 	 0.065390 	 0.163476 
 rf0320 	 7.392341 	 0.098085 	 0.130780 
 rf0327 	 7.000000 	 0.000000 	 0.294256 
 rf0670 	 7.196171 	 0.098085 	 0.098085 
 rf0252 	 7.359646 	 0.163476 	 0.163476 
 rf0253 	 7.326951 	 0.228866 	 0.523122 
 rf0154 	 7.490427 	 0.163476 	 0.359646 
 rf0607 	 7.228866 	 0.098085 	 0.098085 
 rf0156 	 7.228866 	 0.163476 	 0.163476 
 rf0630 	 7.686597 	 0.130780 	 0.228866 
 rf0287 	 8.503975 	 0.359646 	 0.098085 
 rf0322 	 7.000000 	 0.000000 	 0.098085 
 rf0628 	 7.751987 	 0.228866 	 0.523122 
 rf0204 	 7.000000 	 0.000000 	 0.359646 
 rf0257 	 7.261561 	 0.098085 	 0.130780 
 rf0685 	 7.000000 	 0.000000 	 0.163476 
 rf0669 	 7.000000 	 0.000000 	 0.326951 
 rf0674 	 7.000000 	 0.000000 	 0.130780 
 rf0680 	 7.000000 	 0.000000 	 0.294256 
 rf0668 	 7.555817 	 0.065390 	 0.196171 
 rf0324 	 7.392341 	 0.098085 	 0.130780 
 rf0329 	 7.751987 	 0.294256 	 0.294256 
 rf0683 	 7.392341 	 0.098085 	 0.098085 
 rf0661 	 7.000000 	 0.000000 	 0.294256 
 rf0325 	 8.602060 	 0.490427 	 0.000000 
