#Name 	 Z_Estimate 	 Err_down 	 Err_up
 rs1125 	 8.405213 	 0.098085 	 0.130780 
 rf0520 	 7.424360 	 0.065390 	 0.621207 
 rs1135 	 7.522445 	 0.163476 	 0.653902 
 rs1137 	 8.372518 	 0.294256 	 0.294256 
 rf0294 	 8.928335 	 0.065390 	 0.032695 
 rs1359 	 8.176347 	 0.621207 	 0.261561 
 rf0543 	 7.424360 	 0.065390 	 0.719292 
 rs1406 	 7.947482 	 0.588512 	 1.013548 
 rs1154 	 8.372518 	 0.294256 	 0.163476 
 rf0016 	 8.862945 	 0.163476 	 0.032695 
 rf0516 	 8.012872 	 0.621207 	 0.425036 
 rs1164 	 7.358970 	 0.000000 	 0.653902 
 rs1170 	 8.176347 	 0.555817 	 0.359646 
 rs1171 	 8.339823 	 0.294256 	 0.294256 
 rs1172 	 7.587836 	 0.228866 	 0.719292 
 rf0068 	 7.489750 	 0.130780 	 0.719292 
 rs1177 	 8.732164 	 0.294256 	 0.130780 
 rs1179 	 8.045567 	 0.490427 	 0.163476 
 rs1182 	 8.568689 	 0.163476 	 0.130780 
 rs1184 	 8.045567 	 0.588512 	 0.359646 
 rs1388 	 7.358970 	 0.000000 	 0.653902 
 rs1190 	 8.568689 	 0.228866 	 0.261561 
 rs1197 	 8.928335 	 0.098085 	 0.032695 
 rs1198 	 8.634079 	 0.523122 	 0.196171 
 rs1200 	 7.914787 	 0.523122 	 0.326951 
 rs1362 	 8.045567 	 0.588512 	 0.326951 
 rf0070 	 8.012872 	 0.621207 	 0.392341 
 rs1205 	 8.568689 	 0.098085 	 0.065390 
 rs1207 	 8.372518 	 0.130780 	 0.065390 
 rs1208 	 7.620531 	 0.261561 	 0.621207 
 rs1209 	 8.110957 	 0.425036 	 0.261561 
 rs1212 	 8.339823 	 0.261561 	 0.490427 
 rs1213 	 8.764859 	 0.130780 	 0.098085 
 rs1214 	 7.947482 	 0.588512 	 1.013548 
 rf0011 	 8.470603 	 0.130780 	 0.098085 
 rs1220 	 8.503298 	 0.130780 	 0.294256 
 rs1222 	 8.078262 	 0.588512 	 0.425036 
 rf0555 	 7.489750 	 0.130780 	 0.817378 
 rf0036 	 7.489750 	 0.130780 	 0.621207 
 rs1226 	 8.961030 	 1.602060 	 0.000000 
 rs1370 	 7.653226 	 0.294256 	 0.523122 
 rf0117 	 8.012872 	 0.621207 	 0.326951 
 rf0121 	 8.241738 	 0.850073 	 0.196171 
 rf0621 	 7.457055 	 0.098085 	 0.621207 
 rs1389 	 8.045567 	 0.588512 	 0.326951 
 rf0579 	 7.718616 	 0.326951 	 0.457731 
 rs1403 	 8.307128 	 0.326951 	 0.392341 
 rs1404 	 8.961030 	 1.602060 	 0.000000 
 rs1283 	 7.980177 	 0.588512 	 0.359646 
 rs1296 	 7.358970 	 0.000000 	 0.653902 
 rf0134 	 8.535994 	 0.130780 	 0.130780 
 rs1091 	 8.764859 	 0.196171 	 0.065390 
 rf0246 	 7.947482 	 0.588512 	 0.359646 
 rf0127 	 8.307128 	 0.326951 	 0.163476 
 rf0317 	 7.914787 	 0.523122 	 0.359646 
 rf0073 	 8.307128 	 0.228866 	 0.294256 
 rf0577 	 7.718616 	 0.359646 	 0.555817 
 rf0533 	 8.274433 	 0.294256 	 0.555817 
 rf0028 	 8.012872 	 0.588512 	 0.326951 
 rf0029 	 8.241738 	 0.588512 	 0.425036 
 rf0030 	 8.568689 	 0.130780 	 0.130780 
 rf0031 	 8.568689 	 0.130780 	 0.065390 
 rf0032 	 8.274433 	 0.588512 	 0.326951 
 rf0033 	 7.685921 	 0.326951 	 0.588512 
 rf0536 	 7.980177 	 0.588512 	 0.817378 
 rf0034 	 7.424360 	 0.065390 	 0.588512 
 rf0539 	 7.653226 	 0.294256 	 0.555817 
 rf0574 	 7.457055 	 0.098085 	 0.784682 
 rs1254 	 8.895640 	 0.098085 	 0.032695 
 rs1092 	 8.895640 	 0.163476 	 0.032695 
 rs1098 	 8.143652 	 0.588512 	 0.392341 
 rs1100 	 8.503298 	 0.098085 	 0.130780 
 rs1104 	 8.274433 	 0.392341 	 0.457731 
 rf0158 	 8.503298 	 0.163476 	 0.163476 
 rs1124 	 8.110957 	 0.653902 	 0.261561 
 rs1147 	 7.522445 	 0.163476 	 0.621207 
 rs1079 	 8.372518 	 0.163476 	 0.098085 
 rs1195 	 8.307128 	 0.555817 	 0.326951 
 rf0071 	 8.961030 	 0.425036 	 0.000000 
 rf0119 	 7.947482 	 0.555817 	 0.359646 
 rf0123 	 7.980177 	 0.588512 	 0.326951 
 rs1294 	 8.895640 	 0.130780 	 0.032695 
 rs1292 	 8.470603 	 0.130780 	 0.196171 
 rs1290 	 7.980177 	 0.588512 	 0.686597 
 rs1289 	 7.980177 	 0.555817 	 0.359646 
 rs1286 	 8.274433 	 0.228866 	 0.294256 
 rf0620 	 7.424360 	 0.065390 	 0.686597 
 rs1284 	 7.947482 	 0.555817 	 0.359646 
 rf0074 	 8.830249 	 0.196171 	 0.065390 
 rs1408 	 8.601384 	 0.196171 	 0.130780 
 rs1043 	 7.947482 	 0.588512 	 1.013548 
 rf0545 	 7.358970 	 0.000000 	 1.013548 
 rs1053 	 8.470603 	 0.359646 	 0.098085 
 rs1048 	 8.535994 	 0.130780 	 0.065390 
 rf0623 	 7.457055 	 0.098085 	 0.588512 
 rs1046 	 8.699469 	 0.196171 	 0.228866 
 rs1045 	 8.274433 	 0.294256 	 0.457731 
 rs1021 	 8.045567 	 0.555817 	 0.392341 
 rs1014 	 7.424360 	 0.065390 	 1.373194 
 rf0616 	 8.045567 	 0.588512 	 0.326951 
 rs1011 	 8.012872 	 0.588512 	 0.359646 
 rf0582 	 7.457055 	 0.098085 	 0.686597 
 rf0164 	 8.503298 	 0.130780 	 0.098085 
 rf0249 	 8.666774 	 0.130780 	 0.032695 
 rf0250 	 8.241738 	 0.784682 	 0.294256 
 rf0326 	 7.718616 	 0.359646 	 0.555817 
 rf0684 	 8.437908 	 0.130780 	 0.065390 
 rf0340 	 8.012872 	 0.523122 	 0.326951 
 rf0612 	 8.862945 	 0.098085 	 0.065390 
 rf0221 	 8.928335 	 0.065390 	 0.032695 
 rf0283 	 8.568689 	 0.130780 	 0.065390 
 rf0229 	 8.535994 	 0.130780 	 0.130780 
 rf0241 	 7.424360 	 0.065390 	 0.621207 
 rf0263 	 8.339823 	 0.326951 	 0.359646 
 rf0264 	 8.797554 	 0.130780 	 0.098085 
 rf0295 	 8.634079 	 0.130780 	 0.130780 
 rf0315 	 8.437908 	 0.098085 	 0.196171 
 rf0316 	 7.947482 	 0.588512 	 1.013548 
 rs1304 	 7.653226 	 0.294256 	 0.555817 
 rf0303 	 8.012872 	 0.555817 	 0.326951 
 rs1301 	 8.895640 	 0.130780 	 0.032695 
 rs1282 	 8.699469 	 0.196171 	 0.098085 
 rs1299 	 7.424360 	 0.065390 	 0.751987 
 rf0314 	 8.110957 	 0.621207 	 0.392341 
 rf0318 	 8.961030 	 1.602060 	 0.000000 
 rf0267 	 8.078262 	 0.392341 	 0.326951 
 rf0166 	 8.961030 	 0.098085 	 0.000000 
 rf0319 	 8.437908 	 0.098085 	 0.065390 
 rs1258 	 8.503298 	 0.130780 	 0.130780 
 rs1281 	 7.653226 	 0.261561 	 0.621207 
 rf0333 	 8.503298 	 0.065390 	 0.032695 
 rf0223 	 8.470603 	 0.130780 	 0.098085 
 rf0259 	 8.176347 	 0.653902 	 0.359646 
 rf0227 	 8.274433 	 0.326951 	 0.425036 
 rf0338 	 8.961030 	 1.602060 	 0.000000 
 rf0279 	 7.980177 	 0.621207 	 0.392341 
 rf0234 	 8.797554 	 0.130780 	 0.098085 
 rf0580 	 7.391665 	 0.032695 	 0.686597 
 rf0157 	 7.784006 	 0.392341 	 0.490427 
 rf0167 	 8.372518 	 0.098085 	 0.098085 
 rf0237 	 8.535994 	 0.130780 	 0.392341 
 rf0586 	 8.862945 	 1.503975 	 0.098085 
 rf0284 	 7.947482 	 0.555817 	 0.850073 
 rf0236 	 7.620531 	 0.261561 	 0.555817 
 rf0169 	 7.816701 	 0.425036 	 0.457731 
 rf0171 	 8.568689 	 0.130780 	 0.065390 
 rf0173 	 8.470603 	 0.098085 	 0.065390 
 rf0238 	 7.751311 	 0.359646 	 0.490427 
 rf0638 	 8.470603 	 0.130780 	 0.130780 
 rf0175 	 8.274433 	 0.457731 	 0.392341 
 rf0587 	 7.751311 	 0.359646 	 0.523122 
 rf0328 	 8.666774 	 0.163476 	 0.130780 
 rf0176 	 8.634079 	 0.130780 	 0.130780 
 rf0291 	 8.078262 	 0.588512 	 0.392341 
 rf0177 	 8.307128 	 0.326951 	 0.392341 
 rf0292 	 8.797554 	 0.196171 	 0.098085 
 rf0179 	 7.980177 	 0.523122 	 0.359646 
 rf0242 	 8.568689 	 0.130780 	 0.032695 
 rf0181 	 8.110957 	 0.686597 	 0.392341 
 rs1307 	 8.601384 	 0.261561 	 0.163476 
 rs1280 	 7.358970 	 0.000000 	 1.078938 
 rf0335 	 7.424360 	 0.065390 	 0.686597 
 rf0297 	 8.339823 	 0.326951 	 0.196171 
 rf0596 	 7.980177 	 0.555817 	 0.326951 
 rf0240 	 7.358970 	 0.000000 	 0.653902 
 rf0251 	 8.470603 	 0.130780 	 0.098085 
 rf0190 	 7.358970 	 0.000000 	 1.275109 
 rf0268 	 8.012872 	 0.588512 	 0.326951 
 rf0332 	 7.980177 	 0.555817 	 0.359646 
 rf0192 	 7.653226 	 0.294256 	 0.555817 
 rf0193 	 8.895640 	 0.098085 	 0.032695 
 rf0195 	 8.634079 	 0.196171 	 0.098085 
 rf0197 	 7.947482 	 0.588512 	 1.013548 
 rf0201 	 7.358970 	 0.000000 	 0.719292 
 rf0205 	 8.928335 	 0.065390 	 0.032695 
 rf0622 	 7.816701 	 0.457731 	 0.457731 
 rf0239 	 8.405213 	 0.130780 	 0.065390 
 rf0206 	 8.764859 	 0.163476 	 0.098085 
 rf0339 	 8.961030 	 1.602060 	 0.000000 
 rf0210 	 8.078262 	 0.621207 	 0.359646 
 rf0631 	 7.555141 	 0.196171 	 0.719292 
 rf0342 	 7.358970 	 0.000000 	 0.719292 
 rf0634 	 7.358970 	 0.000000 	 1.569365 
 rf0265 	 8.012872 	 0.621207 	 0.359646 
 rf0343 	 8.961030 	 1.602060 	 0.000000 
 rf0331 	 8.339823 	 0.653902 	 0.294256 
 rf0217 	 8.634079 	 0.163476 	 0.130780 
 rf0244 	 8.830249 	 0.326951 	 0.098085 
 rf0180 	 8.339823 	 0.261561 	 0.425036 
 rf0226 	 8.274433 	 0.621207 	 0.588512 
 rf0280 	 7.522445 	 0.163476 	 0.621207 
 rf0300 	 8.339823 	 0.294256 	 0.457731 
 rf0306 	 7.849396 	 0.457731 	 0.457731 
 rf0286 	 8.830249 	 0.163476 	 0.065390 
 rf0271 	 8.797554 	 0.163476 	 0.098085 
 rf0262 	 7.489750 	 0.130780 	 0.621207 
 rf0272 	 8.012872 	 0.588512 	 0.326951 
 rf0277 	 8.732164 	 0.228866 	 0.098085 
 rf0235 	 7.587836 	 0.228866 	 0.621207 
 rf0003 	 8.830249 	 0.163476 	 0.065390 
 rf0258 	 8.274433 	 0.196171 	 0.065390 
 rf0002 	 8.339823 	 0.196171 	 0.098085 
 rf0312 	 8.241738 	 0.882768 	 0.359646 
 rf0515 	 8.535994 	 0.130780 	 0.163476 
 rf0298 	 8.143652 	 0.588512 	 0.261561 
 rf0313 	 8.241738 	 0.621207 	 0.261561 
 rf0642 	 7.424360 	 0.065390 	 0.686597 
 rf0299 	 8.012872 	 0.621207 	 0.326951 
 rf0643 	 7.358970 	 0.000000 	 0.555817 
 rf0649 	 8.339823 	 0.228866 	 0.196171 
 rf0646 	 7.358970 	 0.000000 	 0.686597 
 rf0001 	 7.457055 	 0.098085 	 0.621207 
 rf0650 	 7.457055 	 0.098085 	 0.817378 
 rf0654 	 8.045567 	 0.555817 	 0.261561 
 rs1276 	 8.274433 	 0.719292 	 0.523122 
 rs1300 	 8.830249 	 0.196171 	 0.065390 
 rf0256 	 8.764859 	 0.163476 	 0.098085 
 rf0309 	 8.470603 	 0.098085 	 0.065390 
 rf0653 	 7.358970 	 0.000000 	 0.751987 
 rf0305 	 8.078262 	 0.588512 	 0.326951 
 rf0655 	 7.653226 	 0.294256 	 0.555817 
 rf0308 	 8.110957 	 0.555817 	 0.425036 
 rf0311 	 8.176347 	 0.719292 	 0.359646 
 rf0266 	 8.241738 	 0.850073 	 0.130780 
 rf0627 	 7.358970 	 0.000000 	 0.719292 
 rf0247 	 8.241738 	 0.686597 	 0.621207 
 rf0248 	 8.830249 	 0.228866 	 0.065390 
 rf0585 	 7.947482 	 0.555817 	 0.294256 
 rf0663 	 7.358970 	 0.000000 	 0.784682 
 rf0320 	 7.457055 	 0.098085 	 0.653902 
 rf0327 	 8.012872 	 0.653902 	 0.359646 
 rf0670 	 7.522445 	 0.163476 	 0.555817 
 rf0252 	 8.110957 	 0.653902 	 0.326951 
 rf0253 	 8.470603 	 0.392341 	 0.425036 
 rf0154 	 8.274433 	 0.457731 	 0.425036 
 rf0607 	 7.685921 	 0.326951 	 0.490427 
 rf0156 	 8.666774 	 0.163476 	 0.098085 
 rf0630 	 7.489750 	 0.130780 	 0.817378 
 rf0287 	 8.470603 	 0.098085 	 0.032695 
 rf0322 	 7.947482 	 0.588512 	 0.392341 
 rf0628 	 8.241738 	 0.751987 	 0.490427 
 rf0204 	 8.961030 	 1.602060 	 0.000000 
 rf0257 	 7.457055 	 0.098085 	 0.653902 
 rf0685 	 8.241738 	 0.882768 	 0.719292 
 rf0669 	 7.358970 	 0.000000 	 1.602060 
 rf0674 	 8.241738 	 0.882768 	 0.588512 
 rf0680 	 7.947482 	 0.588512 	 1.013548 
 rf0668 	 7.358970 	 0.000000 	 0.784682 
 rf0324 	 8.405213 	 0.098085 	 0.098085 
 rf0329 	 8.895640 	 0.098085 	 0.032695 
 rf0683 	 7.457055 	 0.098085 	 0.621207 
 rf0661 	 7.947482 	 0.588512 	 1.013548 
 rf0325 	 8.568689 	 0.130780 	 0.000000 
