#Name 	 Z_Estimate 	 Err_down 	 Err_up
 rs1125 	 8.437908 	 0.163476 	 0.163476 
 rf0520 	 7.522445 	 0.163476 	 0.653902 
 rs1135 	 7.980177 	 0.621207 	 0.359646 
 rs1137 	 8.372518 	 0.326951 	 0.326951 
 rf0294 	 8.928335 	 0.098085 	 0.032695 
 rs1359 	 8.241738 	 0.719292 	 0.196171 
 rf0543 	 7.587836 	 0.228866 	 0.653902 
 rs1406 	 8.961030 	 1.602060 	 0.000000 
 rs1154 	 8.372518 	 0.359646 	 0.196171 
 rf0016 	 8.895640 	 0.163476 	 0.032695 
 rf0516 	 8.241738 	 0.882768 	 0.425036 
 rs1164 	 7.358970 	 0.000000 	 0.686597 
 rs1170 	 8.176347 	 0.653902 	 0.326951 
 rs1171 	 8.372518 	 0.326951 	 0.294256 
 rs1172 	 7.784006 	 0.425036 	 0.555817 
 rf0068 	 7.718616 	 0.359646 	 0.588512 
 rs1177 	 8.470603 	 0.425036 	 0.359646 
 rs1179 	 8.012872 	 0.555817 	 0.163476 
 rs1182 	 8.601384 	 0.196171 	 0.163476 
 rs1184 	 8.209043 	 0.751987 	 0.294256 
 rs1388 	 7.358970 	 0.000000 	 0.653902 
 rs1190 	 8.568689 	 0.261561 	 0.294256 
 rs1197 	 8.928335 	 0.130780 	 0.032695 
 rs1198 	 8.634079 	 0.490427 	 0.196171 
 rs1200 	 7.816701 	 0.457731 	 0.457731 
 rs1362 	 8.045567 	 0.653902 	 0.326951 
 rf0070 	 8.241738 	 0.817378 	 0.425036 
 rs1205 	 8.535994 	 0.163476 	 0.098085 
 rs1207 	 8.372518 	 0.294256 	 0.098085 
 rs1208 	 7.882092 	 0.523122 	 0.392341 
 rs1209 	 8.110957 	 0.523122 	 0.261561 
 rs1212 	 8.372518 	 0.294256 	 0.490427 
 rs1213 	 8.764859 	 0.196171 	 0.130780 
 rs1214 	 8.961030 	 1.602060 	 0.000000 
 rf0011 	 8.503298 	 0.163476 	 0.196171 
 rs1220 	 8.470603 	 0.163476 	 0.359646 
 rs1222 	 8.176347 	 0.653902 	 0.457731 
 rf0555 	 7.947482 	 0.588512 	 0.392341 
 rf0036 	 7.620531 	 0.261561 	 0.555817 
 rs1226 	 8.961030 	 1.602060 	 0.000000 
 rs1370 	 7.620531 	 0.261561 	 0.621207 
 rf0117 	 8.012872 	 0.621207 	 0.326951 
 rf0121 	 8.241738 	 0.850073 	 0.294256 
 rf0621 	 7.457055 	 0.098085 	 0.621207 
 rs1389 	 8.110957 	 0.653902 	 0.326951 
 rf0579 	 8.012872 	 0.621207 	 0.228866 
 rs1403 	 8.339823 	 0.392341 	 0.425036 
 rs1404 	 8.961030 	 1.602060 	 0.000000 
 rs1283 	 8.078262 	 0.686597 	 0.326951 
 rs1296 	 7.358970 	 0.000000 	 0.653902 
 rf0134 	 8.568689 	 0.196171 	 0.196171 
 rs1091 	 8.732164 	 0.261561 	 0.098085 
 rf0246 	 7.947482 	 0.588512 	 0.359646 
 rf0127 	 8.143652 	 0.555817 	 0.294256 
 rf0317 	 7.980177 	 0.588512 	 0.392341 
 rf0073 	 8.339823 	 0.261561 	 0.261561 
 rf0577 	 8.078262 	 0.686597 	 0.392341 
 rf0533 	 8.339823 	 0.359646 	 0.490427 
 rf0028 	 8.307128 	 0.719292 	 0.457731 
 rf0029 	 8.241738 	 0.653902 	 0.457731 
 rf0030 	 8.601384 	 0.163476 	 0.163476 
 rf0031 	 8.535994 	 0.196171 	 0.098085 
 rf0032 	 8.209043 	 0.621207 	 0.359646 
 rf0033 	 8.045567 	 0.686597 	 0.457731 
 rf0536 	 8.241738 	 0.850073 	 0.555817 
 rf0034 	 7.457055 	 0.098085 	 0.588512 
 rf0539 	 7.587836 	 0.228866 	 0.686597 
 rf0574 	 7.555141 	 0.196171 	 0.719292 
 rs1254 	 8.895640 	 0.130780 	 0.032695 
 rs1092 	 8.862945 	 0.228866 	 0.065390 
 rs1098 	 8.143652 	 0.653902 	 0.359646 
 rs1100 	 8.503298 	 0.163476 	 0.163476 
 rs1104 	 8.405213 	 0.261561 	 0.163476 
 rf0158 	 8.568689 	 0.228866 	 0.228866 
 rs1124 	 8.078262 	 0.621207 	 0.326951 
 rs1147 	 7.522445 	 0.163476 	 0.621207 
 rs1079 	 8.405213 	 0.196171 	 0.130780 
 rs1195 	 8.405213 	 0.359646 	 0.163476 
 rf0071 	 8.961030 	 0.490427 	 0.000000 
 rf0119 	 8.012872 	 0.621207 	 0.326951 
 rf0123 	 7.718616 	 0.359646 	 0.588512 
 rs1294 	 8.895640 	 0.163476 	 0.065390 
 rs1292 	 8.470603 	 0.228866 	 0.294256 
 rs1290 	 7.947482 	 0.588512 	 0.490427 
 rs1289 	 8.078262 	 0.653902 	 0.326951 
 rs1286 	 8.274433 	 0.523122 	 0.359646 
 rf0620 	 7.424360 	 0.065390 	 0.719292 
 rs1284 	 8.110957 	 0.719292 	 0.228866 
 rf0074 	 8.830249 	 0.228866 	 0.065390 
 rs1408 	 8.634079 	 0.261561 	 0.130780 
 rs1043 	 8.961030 	 1.602060 	 0.000000 
 rf0545 	 7.358970 	 0.000000 	 1.013548 
 rs1053 	 8.437908 	 0.751987 	 0.130780 
 rs1048 	 8.503298 	 0.163476 	 0.130780 
 rf0623 	 7.620531 	 0.261561 	 0.588512 
 rs1046 	 8.732164 	 0.196171 	 0.196171 
 rs1045 	 8.339823 	 0.261561 	 0.163476 
 rs1021 	 8.078262 	 0.621207 	 0.457731 
 rs1014 	 8.634079 	 1.275109 	 0.163476 
 rf0616 	 8.078262 	 0.621207 	 0.392341 
 rs1011 	 8.078262 	 0.621207 	 0.425036 
 rf0582 	 7.457055 	 0.098085 	 0.686597 
 rf0164 	 8.503298 	 0.196171 	 0.130780 
 rf0249 	 8.601384 	 0.163476 	 0.098085 
 rf0250 	 8.241738 	 0.751987 	 0.294256 
 rf0326 	 8.012872 	 0.653902 	 0.326951 
 rf0684 	 8.470603 	 0.163476 	 0.098085 
 rf0340 	 8.045567 	 0.523122 	 0.294256 
 rf0612 	 8.830249 	 0.130780 	 0.098085 
 rf0221 	 8.928335 	 0.065390 	 0.032695 
 rf0283 	 8.535994 	 0.163476 	 0.098085 
 rf0229 	 8.568689 	 0.196171 	 0.163476 
 rf0241 	 7.489750 	 0.130780 	 0.588512 
 rf0263 	 8.339823 	 0.326951 	 0.425036 
 rf0264 	 8.862945 	 0.196171 	 0.065390 
 rf0295 	 8.699469 	 0.228866 	 0.098085 
 rf0315 	 8.437908 	 0.098085 	 0.228866 
 rf0316 	 8.961030 	 1.602060 	 0.000000 
 rs1304 	 7.784006 	 0.425036 	 0.457731 
 rf0303 	 8.012872 	 0.621207 	 0.326951 
 rs1301 	 8.928335 	 0.163476 	 0.032695 
 rs1282 	 8.764859 	 0.228866 	 0.098085 
 rs1299 	 7.457055 	 0.098085 	 0.784682 
 rf0314 	 8.274433 	 0.719292 	 0.425036 
 rf0318 	 8.961030 	 1.602060 	 0.000000 
 rf0267 	 8.078262 	 0.490427 	 0.326951 
 rf0166 	 8.961030 	 0.130780 	 0.000000 
 rf0319 	 8.437908 	 0.130780 	 0.065390 
 rs1258 	 8.535994 	 0.196171 	 0.196171 
 rs1281 	 7.685921 	 0.326951 	 0.588512 
 rf0333 	 8.503298 	 0.065390 	 0.032695 
 rf0223 	 8.470603 	 0.196171 	 0.130780 
 rf0259 	 8.241738 	 0.751987 	 0.359646 
 rf0227 	 8.307128 	 0.555817 	 0.392341 
 rf0338 	 8.961030 	 1.602060 	 0.000000 
 rf0279 	 7.816701 	 0.457731 	 0.555817 
 rf0234 	 8.862945 	 0.196171 	 0.065390 
 rf0580 	 7.555141 	 0.196171 	 0.719292 
 rf0157 	 7.980177 	 0.588512 	 0.326951 
 rf0167 	 8.372518 	 0.261561 	 0.130780 
 rf0237 	 8.535994 	 0.196171 	 0.392341 
 rf0586 	 8.503298 	 0.326951 	 0.392341 
 rf0284 	 8.241738 	 0.850073 	 0.588512 
 rf0236 	 7.587836 	 0.228866 	 0.653902 
 rf0169 	 7.980177 	 0.588512 	 0.359646 
 rf0171 	 8.535994 	 0.163476 	 0.098085 
 rf0173 	 8.470603 	 0.130780 	 0.098085 
 rf0238 	 7.980177 	 0.588512 	 0.294256 
 rf0638 	 8.470603 	 0.163476 	 0.163476 
 rf0175 	 8.307128 	 0.523122 	 0.425036 
 rf0587 	 7.947482 	 0.555817 	 0.359646 
 rf0328 	 8.699469 	 0.228866 	 0.130780 
 rf0176 	 8.666774 	 0.163476 	 0.130780 
 rf0291 	 8.274433 	 0.653902 	 0.425036 
 rf0177 	 8.339823 	 0.359646 	 0.392341 
 rf0292 	 8.830249 	 0.294256 	 0.098085 
 rf0179 	 8.012872 	 0.588512 	 0.359646 
 rf0242 	 8.568689 	 0.196171 	 0.032695 
 rf0181 	 8.732164 	 0.719292 	 0.065390 
 rs1307 	 8.601384 	 0.261561 	 0.196171 
 rs1280 	 7.358970 	 0.000000 	 1.340499 
 rf0335 	 7.522445 	 0.163476 	 0.751987 
 rf0297 	 8.339823 	 0.359646 	 0.228866 
 rf0596 	 8.012872 	 0.621207 	 0.326951 
 rf0240 	 7.358970 	 0.000000 	 0.686597 
 rf0251 	 8.470603 	 0.163476 	 0.196171 
 rf0190 	 7.358970 	 0.000000 	 1.373194 
 rf0268 	 8.110957 	 0.686597 	 0.425036 
 rf0332 	 7.947482 	 0.555817 	 0.392341 
 rf0192 	 7.653226 	 0.294256 	 0.588512 
 rf0193 	 8.928335 	 0.163476 	 0.032695 
 rf0195 	 8.666774 	 0.228866 	 0.163476 
 rf0197 	 8.961030 	 1.602060 	 0.000000 
 rf0201 	 7.358970 	 0.000000 	 0.719292 
 rf0205 	 8.928335 	 0.098085 	 0.032695 
 rf0622 	 7.816701 	 0.457731 	 0.457731 
 rf0239 	 8.405213 	 0.261561 	 0.130780 
 rf0206 	 8.830249 	 0.261561 	 0.065390 
 rf0339 	 8.961030 	 1.602060 	 0.000000 
 rf0210 	 8.078262 	 0.653902 	 0.359646 
 rf0631 	 7.947482 	 0.588512 	 0.326951 
 rf0342 	 7.391665 	 0.032695 	 0.882768 
 rf0634 	 7.358970 	 0.000000 	 1.569365 
 rf0265 	 8.045567 	 0.653902 	 0.392341 
 rf0343 	 8.961030 	 1.602060 	 0.000000 
 rf0331 	 8.274433 	 0.621207 	 0.261561 
 rf0217 	 8.699469 	 0.261561 	 0.098085 
 rf0244 	 8.830249 	 0.326951 	 0.098085 
 rf0180 	 8.372518 	 0.294256 	 0.425036 
 rf0226 	 8.437908 	 0.326951 	 0.196171 
 rf0280 	 7.620531 	 0.261561 	 0.621207 
 rf0300 	 8.470603 	 0.326951 	 0.392341 
 rf0306 	 8.012872 	 0.621207 	 0.392341 
 rf0286 	 8.928335 	 0.130780 	 0.000000 
 rf0271 	 8.830249 	 0.228866 	 0.098085 
 rf0262 	 7.555141 	 0.196171 	 0.621207 
 rf0272 	 8.241738 	 0.784682 	 0.261561 
 rf0277 	 8.764859 	 0.261561 	 0.130780 
 rf0235 	 7.522445 	 0.163476 	 0.621207 
 rf0003 	 8.830249 	 0.163476 	 0.065390 
 rf0258 	 8.307128 	 0.457731 	 0.065390 
 rf0002 	 8.372518 	 0.294256 	 0.130780 
 rf0312 	 8.241738 	 0.882768 	 0.425036 
 rf0515 	 8.535994 	 0.130780 	 0.163476 
 rf0298 	 8.143652 	 0.621207 	 0.261561 
 rf0313 	 8.274433 	 0.621207 	 0.261561 
 rf0642 	 7.555141 	 0.196171 	 0.621207 
 rf0299 	 8.012872 	 0.653902 	 0.392341 
 rf0643 	 7.358970 	 0.000000 	 0.588512 
 rf0649 	 8.307128 	 0.196171 	 0.196171 
 rf0646 	 7.358970 	 0.000000 	 0.817378 
 rf0001 	 7.489750 	 0.130780 	 0.686597 
 rf0650 	 7.489750 	 0.130780 	 0.784682 
 rf0654 	 8.012872 	 0.490427 	 0.294256 
 rs1276 	 8.274433 	 0.784682 	 0.490427 
 rs1300 	 8.895640 	 0.228866 	 0.032695 
 rf0256 	 8.830249 	 0.228866 	 0.065390 
 rf0309 	 8.470603 	 0.163476 	 0.098085 
 rf0653 	 7.358970 	 0.000000 	 0.784682 
 rf0305 	 8.078262 	 0.653902 	 0.326951 
 rf0655 	 7.620531 	 0.261561 	 0.653902 
 rf0308 	 8.176347 	 0.653902 	 0.392341 
 rf0311 	 8.307128 	 0.784682 	 0.555817 
 rf0266 	 8.241738 	 0.817378 	 0.163476 
 rf0627 	 7.391665 	 0.032695 	 0.850073 
 rf0247 	 8.241738 	 0.621207 	 0.621207 
 rf0248 	 8.830249 	 0.294256 	 0.065390 
 rf0585 	 7.849396 	 0.490427 	 0.425036 
 rf0663 	 7.391665 	 0.032695 	 0.817378 
 rf0320 	 7.489750 	 0.130780 	 0.719292 
 rf0327 	 8.078262 	 0.719292 	 0.359646 
 rf0670 	 7.522445 	 0.163476 	 0.555817 
 rf0252 	 8.241738 	 0.784682 	 0.326951 
 rf0253 	 8.797554 	 0.523122 	 0.130780 
 rf0154 	 8.274433 	 0.457731 	 0.457731 
 rf0607 	 7.522445 	 0.163476 	 0.686597 
 rf0156 	 8.666774 	 0.196171 	 0.163476 
 rf0630 	 7.489750 	 0.130780 	 0.850073 
 rf0287 	 8.470603 	 0.163476 	 0.065390 
 rf0322 	 8.307128 	 0.719292 	 0.425036 
 rf0628 	 8.666774 	 0.490427 	 0.065390 
 rf0204 	 8.961030 	 1.602060 	 0.000000 
 rf0257 	 7.424360 	 0.065390 	 0.784682 
 rf0685 	 8.666774 	 1.307804 	 0.294256 
 rf0669 	 8.961030 	 1.602060 	 0.000000 
 rf0674 	 8.274433 	 0.915463 	 0.686597 
 rf0680 	 8.961030 	 1.602060 	 0.000000 
 rf0668 	 7.718616 	 0.359646 	 0.555817 
 rf0324 	 8.405213 	 0.228866 	 0.098085 
 rf0329 	 8.928335 	 0.098085 	 0.032695 
 rf0683 	 7.489750 	 0.130780 	 0.653902 
 rf0661 	 8.961030 	 1.602060 	 0.000000 
 rf0325 	 8.535994 	 0.228866 	 0.032695 
